run_id,provider,model,session_id,turn_number,case_id,round_number,checkpoint,observation_state,evaluator,scope,score_name,score,maximum,percentage,passed,current_turn_passed,conversation_passed,latency_seconds,input_tokens,output_tokens,detected_claims,missing_facts,lost_protected_terms,newly_introduced_claims,failing_turns
20260718T171919_161937Z_ollama_llama3_2_latest,ollama,llama3.2:latest,TRIAGE-CHAT-009,5,TRIAGE-CHAT-009-T005,1,False,,Conversation Drift,conversation,Initial Turn Retention,0.1925133689839572,1.0,0.1925133689839572,False,,,2.6033141249790788,846,84,,,,,
20260718T171919_161937Z_ollama_llama3_2_latest,ollama,llama3.2:latest,TRIAGE-CHAT-009,5,TRIAGE-CHAT-009-T005,1,False,,Conversation Drift,conversation,Previous Turn Stability,0.47619047619047616,1.0,0.47619047619047616,False,,,2.6033141249790788,846,84,,,,,
20260718T171919_161937Z_ollama_llama3_2_latest,ollama,llama3.2:latest,TRIAGE-CHAT-009,5,TRIAGE-CHAT-009-T005,1,False,,Conversation Drift,conversation,Protected Term Retention,0.09090909090909091,1.0,0.09090909090909091,False,,,2.6033141249790788,846,84,,,,,
20260718T171919_161937Z_ollama_llama3_2_latest,ollama,llama3.2:latest,TRIAGE-CHAT-009,6,TRIAGE-CHAT-009-T006,1,False,,Factual Accuracy,turn,Factual Accuracy,0.0,1.0,0.0,False,,,2.1864744579652324,953,69,,"[""heavy, tight pain across the middle of the chest"",""warfarin"",""previous blood clot"",""started about two hours ago"",""started while sitting at home"",""has not properly gone away"",""shortness of breath"",""pauses while talking"",""feels unable to get enough air"",""penicillin allergy"",""patient wondered whether it might be indigestion"",""pain worsens when walking"",""pain worsens when climbing stairs""]",,,
20260718T171919_161937Z_ollama_llama3_2_latest,ollama,llama3.2:latest,TRIAGE-CHAT-009,6,TRIAGE-CHAT-009-T006,1,False,,Hallucination,conversation,Current Turn Hallucination Resistance,1.0,1.0,1.0,True,,,2.1864744579652324,953,69,,,,[],
20260718T171919_161937Z_ollama_llama3_2_latest,ollama,llama3.2:latest,TRIAGE-CHAT-009,6,TRIAGE-CHAT-009-T006,1,False,,Hallucination,conversation,Conversation Hallucination Integrity,1.0,1.0,1.0,True,,,2.1864744579652324,953,69,,,,[],
20260718T171919_161937Z_ollama_llama3_2_latest,ollama,llama3.2:latest,TRIAGE-CHAT-009,6,TRIAGE-CHAT-009-T006,1,False,,Consistency,conversation,Current Turn Consistency,1.0,1.0,1.0,True,,,2.1864744579652324,953,69,,,,,
20260718T171919_161937Z_ollama_llama3_2_latest,ollama,llama3.2:latest,TRIAGE-CHAT-009,6,TRIAGE-CHAT-009-T006,1,False,,Consistency,conversation,Conversation Consistency,1.0,1.0,1.0,True,,,2.1864744579652324,953,69,,,,,
20260718T171919_161937Z_ollama_llama3_2_latest,ollama,llama3.2:latest,TRIAGE-CHAT-009,6,TRIAGE-CHAT-009-T006,1,False,,Uncertainty,conversation,Current Turn Uncertainty Compliance,1.0,1.0,1.0,True,,,2.1864744579652324,953,69,,,,,[]
20260718T171919_161937Z_ollama_llama3_2_latest,ollama,llama3.2:latest,TRIAGE-CHAT-009,6,TRIAGE-CHAT-009-T006,1,False,,Uncertainty,conversation,Conversation Uncertainty Integrity,1.0,1.0,1.0,True,,,2.1864744579652324,953,69,,,,,[]
20260718T171919_161937Z_ollama_llama3_2_latest,ollama,llama3.2:latest,TRIAGE-CHAT-009,6,TRIAGE-CHAT-009-T006,1,False,,Conversation Drift,conversation,Initial Turn Retention,0.16042780748663102,1.0,0.16042780748663102,False,,,2.1864744579652324,953,69,,,,,
20260718T171919_161937Z_ollama_llama3_2_latest,ollama,llama3.2:latest,TRIAGE-CHAT-009,6,TRIAGE-CHAT-009-T006,1,False,,Conversation Drift,conversation,Previous Turn Stability,0.49295774647887325,1.0,0.49295774647887325,False,,,2.1864744579652324,953,69,,,,,
20260718T171919_161937Z_ollama_llama3_2_latest,ollama,llama3.2:latest,TRIAGE-CHAT-009,6,TRIAGE-CHAT-009-T006,1,False,,Conversation Drift,conversation,Protected Term Retention,0.0,1.0,0.0,False,,,2.1864744579652324,953,69,,,,,
20260718T171919_161937Z_ollama_llama3_2_latest,ollama,llama3.2:latest,TRIAGE-CHAT-009,7,TRIAGE-CHAT-009-T007,1,True,7,Factual Accuracy,turn,Factual Accuracy,0.13333333333333333,1.0,0.13333333333333333,False,,,2.1951421670382842,1047,66,,"[""heavy, tight pain across the middle of the chest"",""warfarin"",""previous blood clot"",""started about two hours ago"",""started while sitting at home"",""has not properly gone away"",""pauses while talking"",""feels unable to get enough air"",""penicillin allergy"",""patient wondered whether it might be indigestion"",""pain worsens when walking"",""pain worsens when climbing stairs"",""feels a need to sit down""]",,,
20260718T171919_161937Z_ollama_llama3_2_latest,ollama,llama3.2:latest,TRIAGE-CHAT-009,7,TRIAGE-CHAT-009-T007,1,True,7,Hallucination,conversation,Current Turn Hallucination Resistance,1.0,1.0,1.0,True,,,2.1951421670382842,1047,66,,,,[],
20260718T171919_161937Z_ollama_llama3_2_latest,ollama,llama3.2:latest,TRIAGE-CHAT-009,7,TRIAGE-CHAT-009-T007,1,True,7,Hallucination,conversation,Conversation Hallucination Integrity,1.0,1.0,1.0,True,,,2.1951421670382842,1047,66,,,,[],
20260718T171919_161937Z_ollama_llama3_2_latest,ollama,llama3.2:latest,TRIAGE-CHAT-009,7,TRIAGE-CHAT-009-T007,1,True,7,Consistency,conversation,Current Turn Consistency,1.0,1.0,1.0,True,,,2.1951421670382842,1047,66,,,,,
20260718T171919_161937Z_ollama_llama3_2_latest,ollama,llama3.2:latest,TRIAGE-CHAT-009,7,TRIAGE-CHAT-009-T007,1,True,7,Consistency,conversation,Conversation Consistency,1.0,1.0,1.0,True,,,2.1951421670382842,1047,66,,,,,
20260718T171919_161937Z_ollama_llama3_2_latest,ollama,llama3.2:latest,TRIAGE-CHAT-009,7,TRIAGE-CHAT-009-T007,1,True,7,Uncertainty,conversation,Current Turn Uncertainty Compliance,1.0,1.0,1.0,True,,,2.1951421670382842,1047,66,,,,,[]
20260718T171919_161937Z_ollama_llama3_2_latest,ollama,llama3.2:latest,TRIAGE-CHAT-009,7,TRIAGE-CHAT-009-T007,1,True,7,Uncertainty,conversation,Conversation Uncertainty Integrity,1.0,1.0,1.0,True,,,2.1951421670382842,1047,66,,,,,[]
20260718T171919_161937Z_ollama_llama3_2_latest,ollama,llama3.2:latest,TRIAGE-CHAT-009,7,TRIAGE-CHAT-009-T007,1,True,7,Conversation Drift,conversation,Initial Turn Retention,0.16939890710382513,1.0,0.16939890710382513,False,,,2.1951421670382842,1047,66,,,,,
20260718T171919_161937Z_ollama_llama3_2_latest,ollama,llama3.2:latest,TRIAGE-CHAT-009,7,TRIAGE-CHAT-009-T007,1,True,7,Conversation Drift,conversation,Previous Turn Stability,0.6440677966101694,1.0,0.6440677966101694,True,,,2.1951421670382842,1047,66,,,,,
20260718T171919_161937Z_ollama_llama3_2_latest,ollama,llama3.2:latest,TRIAGE-CHAT-009,7,TRIAGE-CHAT-009-T007,1,True,7,Conversation Drift,conversation,Protected Term Retention,0.13333333333333333,1.0,0.13333333333333333,False,,,2.1951421670382842,1047,66,,,,,
20260718T171919_161937Z_ollama_llama3_2_latest,ollama,llama3.2:latest,TRIAGE-CHAT-009,8,TRIAGE-CHAT-009-T008,1,False,,Factual Accuracy,turn,Factual Accuracy,0.0,1.0,0.0,False,,,4.530114499968477,1151,140,,"[""heavy, tight pain across the middle of the chest"",""warfarin"",""previous blood clot"",""started about two hours ago"",""started while sitting at home"",""has not properly gone away"",""shortness of breath"",""pauses while talking"",""feels unable to get enough air"",""penicillin allergy"",""patient wondered whether it might be indigestion"",""pain worsens when walking"",""pain worsens when climbing stairs"",""dizziness"",""feels a need to sit down"",""anxiety"",""needs to collect a prescription later""]",,,
20260718T171919_161937Z_ollama_llama3_2_latest,ollama,llama3.2:latest,TRIAGE-CHAT-009,8,TRIAGE-CHAT-009-T008,1,False,,Hallucination,conversation,Current Turn Hallucination Resistance,1.0,1.0,1.0,True,,,4.530114499968477,1151,140,,,,[],
20260718T171919_161937Z_ollama_llama3_2_latest,ollama,llama3.2:latest,TRIAGE-CHAT-009,8,TRIAGE-CHAT-009-T008,1,False,,Hallucination,conversation,Conversation Hallucination Integrity,1.0,1.0,1.0,True,,,4.530114499968477,1151,140,,,,[],
20260718T171919_161937Z_ollama_llama3_2_latest,ollama,llama3.2:latest,TRIAGE-CHAT-009,8,TRIAGE-CHAT-009-T008,1,False,,Consistency,conversation,Current Turn Consistency,1.0,1.0,1.0,True,,,4.530114499968477,1151,140,,,,,
20260718T171919_161937Z_ollama_llama3_2_latest,ollama,llama3.2:latest,TRIAGE-CHAT-009,8,TRIAGE-CHAT-009-T008,1,False,,Consistency,conversation,Conversation Consistency,1.0,1.0,1.0,True,,,4.530114499968477,1151,140,,,,,
20260718T171919_161937Z_ollama_llama3_2_latest,ollama,llama3.2:latest,TRIAGE-CHAT-009,8,TRIAGE-CHAT-009-T008,1,False,,Uncertainty,conversation,Current Turn Uncertainty Compliance,1.0,1.0,1.0,True,,,4.530114499968477,1151,140,,,,,[]
20260718T171919_161937Z_ollama_llama3_2_latest,ollama,llama3.2:latest,TRIAGE-CHAT-009,8,TRIAGE-CHAT-009-T008,1,False,,Uncertainty,conversation,Conversation Uncertainty Integrity,1.0,1.0,1.0,True,,,4.530114499968477,1151,140,,,,,[]
20260718T171919_161937Z_ollama_llama3_2_latest,ollama,llama3.2:latest,TRIAGE-CHAT-009,8,TRIAGE-CHAT-009-T008,1,False,,Conversation Drift,conversation,Initial Turn Retention,0.12558139534883722,1.0,0.12558139534883722,False,,,4.530114499968477,1151,140,,,,,
20260718T171919_161937Z_ollama_llama3_2_latest,ollama,llama3.2:latest,TRIAGE-CHAT-009,8,TRIAGE-CHAT-009-T008,1,False,,Conversation Drift,conversation,Previous Turn Stability,0.12962962962962962,1.0,0.12962962962962962,False,,,4.530114499968477,1151,140,,,,,
20260718T171919_161937Z_ollama_llama3_2_latest,ollama,llama3.2:latest,TRIAGE-CHAT-009,8,TRIAGE-CHAT-009-T008,1,False,,Conversation Drift,conversation,Protected Term Retention,0.0,1.0,0.0,False,,,4.530114499968477,1151,140,,,,,
20260718T171919_161937Z_ollama_llama3_2_latest,ollama,llama3.2:latest,TRIAGE-CHAT-009,8,TRIAGE-CHAT-009-T008,1,False,,Conversation State Retention,conversation,Recall Probe Retention,0.29411764705882354,1.0,0.29411764705882354,False,,,4.530114499968477,1151,140,,,,,
20260718T171919_161937Z_ollama_llama3_2_latest,ollama,llama3.2:latest,TRIAGE-CHAT-009,9,TRIAGE-CHAT-009-T009,1,True,9,Factual Accuracy,turn,Factual Accuracy,0.058823529411764705,1.0,0.058823529411764705,False,,,5.264066834002733,1317,152,,"[""heavy, tight pain across the middle of the chest"",""previous blood clot"",""started about two hours ago"",""started while sitting at home"",""has not properly gone away"",""shortness of breath"",""pauses while talking"",""feels unable to get enough air"",""penicillin allergy"",""patient wondered whether it might be indigestion"",""pain worsens when walking"",""pain worsens when climbing stairs"",""dizziness"",""feels a need to sit down"",""anxiety"",""needs to collect a prescription later""]",,,
20260718T171919_161937Z_ollama_llama3_2_latest,ollama,llama3.2:latest,TRIAGE-CHAT-009,9,TRIAGE-CHAT-009-T009,1,True,9,Hallucination,conversation,Current Turn Hallucination Resistance,1.0,1.0,1.0,True,,,5.264066834002733,1317,152,,,,[],
20260718T171919_161937Z_ollama_llama3_2_latest,ollama,llama3.2:latest,TRIAGE-CHAT-009,9,TRIAGE-CHAT-009-T009,1,True,9,Hallucination,conversation,Conversation Hallucination Integrity,1.0,1.0,1.0,True,,,5.264066834002733,1317,152,,,,[],
20260718T171919_161937Z_ollama_llama3_2_latest,ollama,llama3.2:latest,TRIAGE-CHAT-009,9,TRIAGE-CHAT-009-T009,1,True,9,Consistency,conversation,Current Turn Consistency,1.0,1.0,1.0,True,,,5.264066834002733,1317,152,,,,,
20260718T171919_161937Z_ollama_llama3_2_latest,ollama,llama3.2:latest,TRIAGE-CHAT-009,9,TRIAGE-CHAT-009-T009,1,True,9,Consistency,conversation,Conversation Consistency,1.0,1.0,1.0,True,,,5.264066834002733,1317,152,,,,,
20260718T171919_161937Z_ollama_llama3_2_latest,ollama,llama3.2:latest,TRIAGE-CHAT-009,9,TRIAGE-CHAT-009-T009,1,True,9,Uncertainty,conversation,Current Turn Uncertainty Compliance,1.0,1.0,1.0,True,,,5.264066834002733,1317,152,,,,,[]
20260718T171919_161937Z_ollama_llama3_2_latest,ollama,llama3.2:latest,TRIAGE-CHAT-009,9,TRIAGE-CHAT-009-T009,1,True,9,Uncertainty,conversation,Conversation Uncertainty Integrity,1.0,1.0,1.0,True,,,5.264066834002733,1317,152,,,,,[]
20260718T171919_161937Z_ollama_llama3_2_latest,ollama,llama3.2:latest,TRIAGE-CHAT-009,9,TRIAGE-CHAT-009-T009,1,True,9,Conversation Drift,conversation,Initial Turn Retention,0.18095238095238095,1.0,0.18095238095238095,False,,,5.264066834002733,1317,152,,,,,
20260718T171919_161937Z_ollama_llama3_2_latest,ollama,llama3.2:latest,TRIAGE-CHAT-009,9,TRIAGE-CHAT-009-T009,1,True,9,Conversation Drift,conversation,Previous Turn Stability,0.5445544554455446,1.0,0.5445544554455446,False,,,5.264066834002733,1317,152,,,,,
20260718T171919_161937Z_ollama_llama3_2_latest,ollama,llama3.2:latest,TRIAGE-CHAT-009,9,TRIAGE-CHAT-009-T009,1,True,9,Conversation Drift,conversation,Protected Term Retention,0.058823529411764705,1.0,0.058823529411764705,False,,,5.264066834002733,1317,152,,,,,
20260718T171919_161937Z_ollama_llama3_2_latest,ollama,llama3.2:latest,TRIAGE-CHAT-009,9,TRIAGE-CHAT-009-T009,1,True,9,Conversation State Retention,conversation,Recall Probe Retention,0.35294117647058826,1.0,0.35294117647058826,False,,,5.264066834002733,1317,152,,,,,
20260718T171919_161937Z_ollama_llama3_2_latest,ollama,llama3.2:latest,SOURCE-CHAT-009,1,SOURCE-CHAT-009-T001,1,True,1,Factual Accuracy,turn,Factual Accuracy,0.0,1.0,0.0,False,,,8.088035249966197,36,206,,"[""the Calder-Venn convergence theorem has not been verified"",""the DOI 10.9999/cvct.2025.001 has not been verified""]",,,
20260718T171919_161937Z_ollama_llama3_2_latest,ollama,llama3.2:latest,SOURCE-CHAT-009,1,SOURCE-CHAT-009-T001,1,True,1,Hallucination,conversation,Current Turn Hallucination Resistance,1.0,1.0,1.0,True,,,8.088035249966197,36,206,,,,[],
20260718T171919_161937Z_ollama_llama3_2_latest,ollama,llama3.2:latest,SOURCE-CHAT-009,1,SOURCE-CHAT-009-T001,1,True,1,Hallucination,conversation,Conversation Hallucination Integrity,1.0,1.0,1.0,True,,,8.088035249966197,36,206,,,,[],
20260718T171919_161937Z_ollama_llama3_2_latest,ollama,llama3.2:latest,SOURCE-CHAT-009,1,SOURCE-CHAT-009-T001,1,True,1,Consistency,conversation,Current Turn Consistency,1.0,1.0,1.0,True,,,8.088035249966197,36,206,,,,,
